330;6;Makanan;Pangsit Goreng ;20000
331;6;Makanan;Mix Platter;32000
332;6;Makanan;Udang Rambutan;23000
333;6;Makanan;Roti Panggang (Srikaya/Cokelat);23000
334;6;Makanan;Potato Wedges;26000
335;6;Makanan;Dimsum Mentai (Kukus/Goreng);23000
336;6;Makanan;Dimsum Original (Kukus/Goreng);19000
337;6;Makanan;Udang Keju;26000
338;6;Makanan;Chicken Popcorn;23000
339;6;Makanan;French Fries ;19000
340;6;Makanan;Softdoh Choco;19000
341;6;Makanan;Softdoh Cheese;19000
342;6;Makanan;Choco Nut Cookies;10000
343;6;Makanan;Brownies;16000
344;6;Minuman;Kopi Susu Nanika;18000
345;6;Minuman;Kopi Susu Geisha;18000
346;6;Minuman;Kopi Susu Gula Aren;18000
347;6;Minuman;Hazelnut Latte;22000
348;6;Minuman;Fruits Bomb;20000
349;6;Minuman;Exotic Floral;20000
350;6;Minuman;Matcha Wangi;22000
351;6;Minuman;Strawberry Sigma;20000
352;6;Minuman;Ichigo Matcha;23000
353;6;Minuman;Cookies n Cream;20000
354;6;Minuman;Taro;20000
355;6;Minuman;Matcha;20000
356;6;Minuman;Dark Choco;20000
357;6;Minuman;Milk Tea;20000
358;6;Minuman;Lychee Ocha;17000
359;6;Minuman;Ohaiyou;17000
360;6;Minuman;Sunset 707;19000
361;6;Minuman;Black Tea;16000
362;6;Minuman;Ocha;15000
363;6;Minuman;Espresso;16000
364;6;Minuman;Americano;19000
365;6;Minuman;Cappucino/Latte;19000
366;6;Minuman;Affogato;20000
367;7;Makanan;Spicy Baby Cumi;33000
368;7;Makanan;Sweet & Sour Chicken;30000
369;7;Makanan;Chicken Blackpepper;31000
370;7;Makanan;Beef Blackpepper;39000
371;7;Makanan;Lumpia Tahu;16000
372;7;Makanan;Tahu Gejrot;19000
373;7;Makanan;Cireng Sambal Rujak;21000
374;7;Makanan;French Fries ;22000
375;7;Makanan;Kerupuk Basah;22000
376;7;Makanan;Cilong Goang NW;25000
377;7;Makanan;Mini Wonton Goreng;30000
378;7;Makanan;Mac & Cheese;31000
379;7;Makanan;Dimsum Ori;22000
380;7;Makanan;Dimsum Cheesemelt;27000
381;7;Makanan;Dimsum Mentai;27000
382;7;Makanan;Mix Platter;45000
383;7;Makanan;Roti Bakar Cheesecream;27000
384;7;Makanan;Roti Bakar Chococrunchy;27000
385;7;Makanan;Roti Bakar Tiramisu;27000
386;7;Makanan;Banana Rolls Chocolate;20000
387;7;Makanan;Banana Rolls Matcha;20000
388;7;Makanan;Banana Rolls Tiramisu;20000
389;7;Makanan;NW Noodles;22000
390;7;Makanan;Ayam Goreng Ketumbar;44000
391;7;Makanan;Nila Goreng Sambal Jeruk;35000
392;7;Makanan;Bebek Goreng NW;50000
393;7;Makanan;Soto Banjar;27000
394;7;Makanan;Nasi Butter Sosis Mayo;20000
395;7;Makanan;Nasi Nugget Sambal Matah;20000
396;7;Makanan;Nasi Tahu Cabe Garam;20000
397;7;Makanan;Insomiea Goreng;17000
398;7;Makanan;Insomiea Kuah;17000
399;7;Minuman;Waltz Coffee;20000
400;7;Minuman;Carmeltz;25000
401;7;Minuman;Peppermint Iced;24000
402;7;Minuman;Roasted Almond;25000
403;7;Minuman;Kopi Klepon;25000
404;7;Minuman;Nocturne Cheese Coffee;26000
405;7;Minuman;Banawaltz;25000
406;7;Minuman;Americano;28000
407;7;Minuman;Cappucino;30000
408;7;Minuman;Caffe Latte;30000
409;7;Minuman;Moccacino;31000
410;7;Minuman;Red Velvet;24000
411;7;Minuman;Taro;26000
412;7;Minuman;Chocolate;26000
413;7;Minuman;Matcha;27000
414;7;Minuman;Kiwi Mojito;27000
415;7;Minuman;Lemon Squash;27000
416;7;Minuman;Apple Squash;27000
417;7;Minuman;Manggo Squash;27000
418;7;Minuman;V60;26000
419;7;Minuman;Japanese Ice;27000
420;7;Minuman;Vitenam Drip;22000
421;7;Minuman;Basic Tea;10000
422;7;Minuman;Lemon Tea;20000
423;7;Minuman;Peach Tea;24000
424;7;Minuman;Lychee Tea;24000
425;7;Minuman;Virgin Marry;32000
426;7;Minuman;Purple Rain;28000
427;7;Minuman;Twilight;28000
428;7;Minuman;Fun Peach;28000
429;7;Minuman;Mocha Float;25000
430;7;Minuman;Lychee Float;25000
431;7;Minuman;Mango Float;27000
432;8;Makanan;Ayam Sambal Matah;28000
433;8;Makanan;Chicken Teriyaki;28000
434;8;Makanan;Chicken Katsu;28000
435;8;Makanan;Beef Teriyaki;31000
436;8;Makanan;Nasi Telur Vertiga;20000
437;8;Makanan;Ayam Woku Kemangi;28000
438;8;Makanan;Ayam Cabe Garam;28000
439;8;Makanan;Ayam Asam Manis;28000
440;8;Makanan;Nasi Goreng Vertiga;28000
441;8;Makanan;Soto Lamongan;30000
442;8;Makanan;Spaghetti Bolognese;28000
443;8;Makanan;Spaghetti Aglio Olio;28000
444;8;Makanan;Spaghetti Carbonara;28000
445;8;Makanan;Cookies;8000
446;8;Makanan;Bola Ubi;20000
447;8;Makanan;Banana Choco Roll;20000
448;8;Makanan;Crispy Banana;20000
449;8;Makanan;Churros Caramel;20000
450;8;Makanan;Cireng;20000
451;8;Makanan;French Fries ;20000
452;8;Makanan;Singkong Goreng;20000
453;8;Makanan;Nugget Goreng;20000
454;8;Makanan;Tahu Cabe Garam;20000
455;8;Makanan;Potato Pom Pom;20000
456;8;Makanan;Risol Mayo Smoked Beef;24000
457;8;Makanan;Mix Platter;31000
458;8;Minuman;Espresso;20000
459;8;Minuman;Americano;20000
460;8;Minuman;Affogato;22000
461;8;Minuman;Cappucino;30000
462;8;Minuman;Caffe Latte;30000
463;8;Minuman;Piccolo ;25000
464;8;Minuman;Split Shot ;33000
465;8;Minuman;Vanilla Latte;28000
466;8;Minuman;Hazelnut Latte;28000
467;8;Minuman;Mocha Latte;30000
468;8;Minuman;Caramel Macchiato;30000
469;8;Minuman;Butter Scotch;30000
470;8;Minuman;Kopiver;20000
471;8;Minuman;Kopiver 2.0;22000
472;8;Minuman;Kopipan;24000
473;8;Minuman;Sweet Corn;24000
474;8;Minuman;Irish Crème;24000
475;8;Minuman;Queen Brulee;24000
476;8;Minuman;Vietnam Drip;18000
477;8;Minuman;Funky Orange;22000
478;8;Minuman;Fresh Fruity Mint;22000
479;8;Minuman;Bloody Diamond;24000
480;8;Minuman;Coco Peach;24000
481;8;Minuman;Freshpresso Mint;28000
482;8;Minuman;Taro;20000
483;8;Minuman;Red Velvet;20000
484;8;Minuman;Dark Chocolate;20000
485;8;Minuman;Verum Regal;22000
486;8;Minuman;Matcha;22000
487;8;Minuman;Black Charcoal;22000
488;8;Minuman;Milo Lava;22000
489;8;Minuman;Choco Hazelnut;30000
490;8;Minuman;Strawberry Creamy Latte;33000
491;8;Minuman;Cookies n Cream;33000
492;8;Minuman;Lotus Creamy Latte;33000
493;8;Minuman;Klepon Latte;33000
494;8;Minuman;Sweet Tea;8000
495;8;Minuman;Lemon Tea;20000
496;8;Minuman;Lychee Tea;20000
497;8;Minuman;Mango Tea;20000
498;8;Minuman;Peach Tea;20000
499;8;Minuman;Air Mineral;7000
500;9;Makanan;Karage Cabe Garam;26000
501;9;Makanan;Karage Sambal Matah;23000
502;9;Makanan;Karage Salted Egg;32000
503;9;Makanan;Mie Gomu;19000
504;9;Makanan;Nasi Ayam Teriyaki;23000
505;9;Makanan;Nasi Ayam Bawang;23000
506;9;Makanan;Nasi Tongkol Suwir;23000
507;9;Makanan;Bekal SiKecil;23000
508;9;Makanan;Choco Dino;20000
509;9;Makanan;Udang Keju;26000
510;9;Makanan;Risol Homemade;23000
511;9;Makanan;Mix Platter;37000
512;9;Makanan;Kentang Goreng Gurih;22000
513;9;Makanan;Kentang Goreng Gurih Large;44000
514;9;Makanan;Potato Wedges;28000
515;9;Makanan;Harus Tahu;22000
516;9;Makanan;Sempol Homemade;22000
517;9;Makanan;Roti Panggang;22000
518;9;Makanan;Cheesecake Slice;27000
519;9;Makanan;Cheese Cuit;25000
520;9;Makanan;Miniburnt Cheesecake;40000
521;9;Makanan;Miniburnt Oreo Cheesecake;43000
522;9;Makanan;Banana Bread;17000
523;9;Makanan;Cinnamon Roll;17000
524;9;Makanan;Cinnamon Roll Tiramisu;20000
525;9;Makanan;Roti Tutul;19000
526;9;Makanan;Brownies Espresso;17000
527;9;Makanan;Choco Nut Cookie;11000
528;9;Makanan;Donut;11000
529;9;Minuman;Kopi Susu Sekut;20000
530;9;Minuman;Sekut Cloud Foam;23000
531;9;Minuman;Sekut Pake Banget;23000
532;9;Minuman;Sekut Legit;22000
533;9;Minuman;Sekut Pake Jelly;24000
534;9;Minuman;Sekut Pake Milo;24000
535;9;Minuman;Kopi Susu Alpukat;23000
536;9;Minuman;Kopi Moka;23000
537;9;Minuman;Espresso;20000
538;9;Minuman;Americano;20000
539;9;Minuman;Cappucino/Latte;23000
540;9;Minuman;Peachpresso;23000
541;9;Minuman;Single Origin Filter;22000
542;9;Minuman;Es Kopi Jepang;22000
543;9;Minuman;Teh Keluarga;20000
544;9;Minuman;Sumpah Seger;21000
545;9;Minuman;Choco Banana;23000
546;9;Minuman;Lemon Yeahhh;20000
547;9;Minuman;Dark Coco;20000
548;9;Minuman;Taro Sayang;20000
549;9;Minuman;Red Velvet;20000
550;9;Minuman;Black Latte;21000
551;9;Minuman;Matcha Sayang;21000
552;9;Minuman;Black Latte Legit;22000
553;10;Makanan;Nasi Kulit Ayam Original;25000
554;10;Makanan;Nasi Kulit Ayam Yakiniku;28000
555;10;Makanan;Nasi Kulit Sambal Sereh;28000
556;10;Makanan;Nasi Kulit Curry Saus;28000
557;10;Makanan;Ramen Katsu Original;30000
558;10;Makanan;Ramen Katsu Spicy;33000
559;10;Makanan;Ramen Katsu Curry;33000
560;10;Makanan;Ramen Beef Original;33000
561;10;Makanan;Ramen Beef Spicy;35000
562;10;Makanan;Ramen Beef Curry;35000
563;10;Makanan;Ramyun Katsu Original;33000
564;10;Makanan;Ramyun Katsu Spicy;33000
565;10;Makanan;Ramyun Beef Original;35000
566;10;Makanan;Ramyun Beef Spicy;35000
567;10;Makanan;Chicken Katsu Curry;28000
568;10;Makanan;Chicken Katsu Yakiniku;28000
569;10;Makanan;Ayam Bakar Taliwang;35000
570;10;Makanan;Ayam Sambal Sereh;30000
571;10;Makanan;Ayam Mentega;35000
572;10;Makanan;Rawon Daging;35000
573;10;Makanan;Soto Daging Madura;35000
574;10;Makanan;Nasi Goreng Daging Rempah;33000
575;10;Makanan;Nasi Goreng Banjar;28000
576;10;Makanan;Bakmie Goreng Bumi;33000
577;10;Makanan;Nasi Telor Ponti;20000
578;10;Makanan;Fish and Chips;38000
579;10;Makanan;Chicken Steak;60000
580;10;Makanan;Beef Meltique;95000
581;10;Makanan;Potato Nugget;23000
582;10;Makanan;Fun Sampler;38000
583;10;Makanan;Mix Fries;35000
584;10;Makanan;Jamur Enoki;23000
585;10;Makanan;Tahu Cabe Garam;25000
586;10;Makanan;French Fries;20000
587;10;Makanan;Cireng;30000
588;10;Makanan;Kebab Daging;35000
589;10;Makanan;Chicken Wings Original;30000
590;10;Makanan;Chicken Wings;35000
591;10;Makanan;Strawberry Salad Sesame with Bread;33000
592;10;Makanan;American Pancake;35000
593;10;Makanan;Toasted Bread;20000
594;10;Makanan;Croffle;25000
595;10;Makanan;Mile Crepes;25000
596;10;Makanan;Basque Burnt Cheese Cake;18000
597;10;Makanan;Cheese Cake;28000
598;10;Minuman;Espresso ;10000
599;10;Minuman;Americano;13000
600;10;Minuman;Café Latte;15000
601;10;Minuman;Magic Latte;15000
602;10;Minuman;Caramel Latte;18000
603;10;Minuman;Hazelnut Latte;18000
604;10;Minuman;Banana Latte;18000
605;10;Minuman;Pandan Latte;18000
606;10;Minuman;Vanilla Latte;18000
607;10;Minuman;Butterscotch Sea Salt;20000
608;10;Minuman;Kopi Susu Raka;10000
609;10;Minuman;Amerigo;15000
610;10;Minuman;Amerly;15000
611;10;Minuman;Filter A;10000
612;10;Minuman;Filter B;15000
613;10;Minuman;Kopi Hitam;10000
614;10;Minuman;Kopi Susu Tubruk;15000
615;10;Minuman;Teh Hangat;10000
616;10;Minuman;Air Mineral;7000
617;10;Minuman;Ice Tea;10000
618;10;Minuman;Lecy tea;15000
619;10;Minuman;Lemon Tea;15000
620;10;Minuman;Peach Tea;15000
621;10;Minuman;Matcha;15000
622;10;Minuman;Chocolate;15000
623;10;Minuman;Taro;15000
624;10;Minuman;Red Velvet;15000
625;10;Minuman;Kembali;20000
626;10;Minuman;Lagi-Lagi;20000
627;10;Minuman;Pilihanku;20000
628;10;Minuman;Niscaya;20000
629;10;Minuman;Rehat;20000
630;10;Minuman;Singgah Sana;20000
631;10;Minuman;Kopi Susu Bimi;33000
632;10;Minuman;Butterscotch;33000
633;10;Minuman;Salted Caramel;33000
634;10;Minuman;Black Coffee Mango;33000
635;10;Minuman;Black Coffee Strawberry;33000
636;11;Makanan;Nasi Teri Medan;30000
637;11;Makanan;Ayam Sambal Matah;28000
638;11;Makanan;Ayam Serundeng;28000
639;11;Makanan;Nasi Sambal Cumi;35000
640;11;Makanan;Chicken Katsu;28000
641;11;Makanan;Fire Chicken Rice Bowl;28000
642;11;Makanan;Indomie Goreng;15000
643;11;Makanan;Dimsum;28000
644;11;Makanan;Patty Burger;25000
645;11;Makanan;Pastel;23000
646;11;Makanan;Chicken Bite;22000
647;11;Makanan;French Fries;22000
648;11;Makanan;Singkong Goreng;20000
649;11;Makanan;Cireng;20000
650;11;Makanan;Mix Platter;28000
651;11;Makanan;Risol;23000
652;11;Makanan;Banana Lava;23000
